,FABADA,Savitzky–Golay,LOESS,Gaussian,Median,Wiener,Data,Real Signal
0,5.90689997019863,9.823636326575327,13.419067637168109,20.90431527902739,0.0,2.557130438096001,34.00860806043462,7.119222259871239e-07
1,3.2317572311949867,9.837521454151712,10.632870337240004,14.929843287312403,2.7993856430719597,3.338751361875594,-25.689925471206163,9.255954635147794e-07
2,4.624183763832249,9.8514065817281,7.555348204461925,10.023511754389327,18.305586535162597,4.095273222892801,18.305586535162597,1.0975404117916724e-06
3,4.150515770894182,1.063957592337716,4.282606129171369,6.308989236806612,2.7993856430719597,4.4279752474541105,2.7993856430719597,1.3440981842100017e-06
4,3.9040583838256544,4.30776283176871,1.6353301467306922,3.432173209767183,2.7993856430719597,4.256563626567421,19.8333781411775,1.6727402284188075e-06
5,1.59943136810332,-0.01649122755589172,0.7321852686863433,1.2104398101229703,-3.3156837614604147,4.481688711939294,-9.928636886517317,2.555235095971777e-06
6,0.7701904985049385,-1.6553334968731734,-0.14105831421272347,0.10845371969839088,-5.39482570351445,3.9572775044151585,-9.470899274051186,3.617654621195511e-06
7,1.3428373547691463,-3.49047006941057,-0.7670959546309829,0.1614542163753723,-5.39482570351445,4.842912706059949,-3.3156837614604147,4.8242171772537925e-06
8,2.461257723430448,0.44194155377386446,-0.6052640728672051,1.126231900977982,-3.3156837614604147,4.126320510879202,-5.39482570351445,1.5115704291323673e-05
9,4.60624127797577,-0.734235661604633,2.4748055567355114,3.4789473632211045,-3.3156837614604147,4.525122547834026,10.657695278490516,1.9926401706164913e-05
10,5.982877454542164,7.477289593157683,7.012431366748178,6.43425150728151,9.733421229404858,4.402370058460661,9.733421229404858,2.251243746387355e-05
11,6.834401713019626,12.464359352758539,10.857839951466989,9.398547095675305,10.657695278490516,5.068938230431986,-15.351785350943675,2.4122610671503467e-05
12,11.034573239708498,14.115429602146472,12.66977521226804,11.60969315138171,18.913046525430172,6.739242400260043,37.74194251235117,2.8407257180442884e-05
13,10.868589332132819,13.832255479072044,12.713933552842457,12.320707524320802,18.913046525430172,5.32053431184384,19.540523094489842,3.276610990412788e-05
14,9.94358541365433,16.04555444482733,11.827468870388707,11.24081774246736,18.913046525430172,7.281054132728519,18.913046525430172,3.634376432600506e-05
15,7.852841235666844,9.622791369216468,9.65592908262244,8.814091089501328,8.31755061403272,7.119671911240141,8.31755061403272,4.6390065974367647e-05
16,5.736781356796816,3.092630712697823,6.301448357390443,5.993024349561553,5.628127134296842,7.26979283645705,-4.28529052216723,5.388082756971159e-05
17,4.912834637723872,3.7381974158357414,3.0290363475698365,3.69699849439919,5.628127134296842,6.0627769730538486,5.628127134296842,0.00010627244822706346
18,3.847652844589483,-1.5082736828745391,1.1137116409235397,2.442802471252274,-4.28529052216723,6.564718443762407,-13.110280188103385,0.00020437713021466587
19,5.238222136455381,1.342794606333026,0.6918254354678188,2.3824348788296095,5.628127134296842,7.047061189930491,22.140880041119765,0.00024122610671503463
20,4.111711500823557,-0.39659326739316914,2.6364749568321733,3.5269138669694646,-3.0688122343341333,6.595351733357164,-17.914804879518687,0.0002860395447569313
21,6.220140217885304,5.558303630084132,6.14937882331129,5.786992604544069,9.970050923870591,6.43547072038682,9.970050923870591,0.0003383955870921448
22,7.634674823359004,9.481648471000467,9.265772515166912,8.773887890717896,9.970050923870591,5.818921307827652,-3.0688122343341333,0.0003814402742620239
23,10.413844441347338,12.772790616910104,11.790128141096362,11.689721550780535,9.970050923870591,5.228352924206027,16.664204299283128,0.00044815471088876043
24,13.116645439917322,15.443394442318152,14.437023680525005,13.58504417128005,16.664204299283128,6.1629943774014215,41.75760424570145,0.0005169021944948279
25,10.43029683680617,18.91136308877561,15.387936252367822,13.818417723482572,16.664204299283128,5.593114687510057,-1.459094149970503,0.0005760130354188676
26,10.356446833810393,16.88900398361792,13.550646012387022,12.319289020776663,14.271030997953158,5.8920241670452285,23.32307005091083,0.0006598253971417753
27,8.265226187470148,6.4690794456971314,9.912586556453702,9.508221342151112,6.5524087734946805,4.340891798491463,14.271030997953158,0.0007268142951107214
28,5.484599875173248,7.284878251930558,6.108642474987646,6.0429585907806675,6.5524087734946805,3.5599189761404983,6.5524087734946805,0.0007770305555001894
29,2.5436236957977747,3.13779811777857,2.6560542342761626,2.571898350977744,2.6198998811966288,2.7563074006000012,-10.342018443902498,0.0008799027326543222
30,1.274870489195059,-2.638092116970771,-1.217380808902752,0.41479710347782395,2.587669380150884,1.6685129203031648,2.6198998811966288,0.0010219618903350542
31,-0.17702506512305605,-5.82694407722432,-4.035177355540679,2.5733078566366125,-9.391851027773068,1.3634195378642868,2.587669380150884,0.001117972533933946
32,-2.0780747192228164,-4.709748395541556,-4.960997449720375,3.5906629196964155,-4.756040035488672,0.6907218808571901,-14.608420175793555,0.0012485958023559429
33,-2.205096739041855,-6.2398860440080375,-4.084832485115807,3.1875561460624886,-5.03078836113578,0.49981316104522305,-9.391851027773068,0.001394517749297403
34,-1.4538516243925752,-5.1545697242499795,-1.421737057407011,1.3743828531298201,-5.03078836113578,-0.3157193057878663,-4.756040035488672,0.0015081142492675054
35,-0.3259948528892601,2.4661043639221436,2.3640467398225837,1.2195352753459372,-4.756040035488672,-0.9321064204680485,-5.03078836113578,0.001653578760638616
36,1.430033812845457,9.747126586050582,4.6973854993453505,3.3216673787169437,8.014250978941169,-2.5766791167760745,8.014250978941169,0.00197891710350601
37,2.896881871272186,6.725282055465524,4.4322163856976005,3.5303112627527073,8.014250978941169,-4.3898555451838535,23.49495026506707,0.0021748520061390044
38,1.1090588656743536,5.4900857387443995,1.8499767006748984,1.152464415007475,8.014250978941169,-3.389875896758335,27.013260082869134,0.0023090331067748297
39,-4.713460359639103,-0.9878804391797678,-2.536467579798297,3.2610295843739583,-11.206769944741403,-3.9979986440063975,-19.86526268841397,0.0025376492396005663
40,-7.947816539835506,-10.00021746681799,-8.12785353159943,8.190227790294719,-19.86526268841397,-2.926608430318427,-11.206769944741403,0.003939384305674593
41,-10.950226136112434,-19.55039243320688,-12.781513522840902,12.06687101131712,-20.73761474907532,-2.6379806985654763,-24.37557991067967,0.006798509098881824
42,-11.963999840134022,-14.512652172335617,-15.376232632398928,14.130450029847632,-20.73761474907532,-1.6481912578303897,-21.56673487312405,0.008860018735923143
43,-11.718278606387043,-16.808802758350907,-15.558761233154879,14.623867442793028,-21.56673487312405,-3.2578562765678725,-20.73761474907532,0.009024695541248929
44,-10.149584149924447,-14.017338925606305,-15.217922621714523,14.291321893317035,-20.73761474907532,-2.0957496606449366,5.323438615942339,0.009986835024217178
45,-10.805005314024672,-13.399689971249234,-14.725767416669187,13.62280349499435,-18.47849010133869,-2.3589296722468767,-22.687522874817862,0.00881935779633653
46,-9.607360161761855,-14.142189643117671,-13.43555565800275,12.415341638672786,-18.47849010133869,-1.9033616099236548,-10.418260746956646,0.010433597097925096
47,-8.486791119385728,-15.921238659204747,-10.642764486139807,9.966727368626827,-18.47849010133869,-0.6878329078619313,-18.47849010133869,0.011231059775567558
48,-6.03473502112765,-6.675654672107683,-6.365040652265276,5.753568649620374,-10.418260746956646,-1.2862413599825822,-24.45011310841751,0.011679346634509976
49,-0.9384108148289756,-2.9680022487745035,0.13358403654754508,0.08685626934678135,-3.571806464493038,-0.714534246284823,-3.571806464493038,0.012090022124334774
50,4.536587640715129,8.938853039523718,6.873898126554574,5.759463023888391,8.120001369709255,-1.3252735140087668,23.540397060667463,0.012514928943014888
51,7.000793606170838,16.582496074670914,11.777902642402216,10.088063056683163,13.768102067318466,-1.1317119762194126,8.120001369709255,0.012954575352295149
52,11.245531726367814,20.177400882464447,12.873817497720257,11.67077780140869,14.402717574474647,3.813295996439308,41.05578634015243,0.01289510872814973
53,8.349336509469364,7.944976352882868,11.648267320535878,10.436135717328739,13.768102067318466,2.2969143852438623,13.768102067318466,0.013628022164198441
54,6.246824415856916,12.649043034585873,8.188491265558467,7.493583934548479,14.402717574474647,3.363935400219738,14.402717574474647,0.01372255884873732
55,1.9790849184832833,0.20030167338697957,4.47601236072436,4.460222146833083,13.768102067318466,4.573877153030589,-37.62172558724045,0.01446868709015168
56,5.228339436161006,-2.153848634015219,1.574458643753397,2.5825520626039675,1.9973505303074695,6.008453874130904,31.640334778224286,0.015539086324769288
57,3.4497544242670193,0.09204335430073396,0.5729591899227431,2.2952456742948724,1.9973505303074695,4.7431630393829725,-21.187920465842048,0.016233880129955552
58,5.551504988080856,3.6181885389184125,1.9241699894809494,3.417249653210285,1.9973505303074695,7.449578819042129,1.9973505303074695,0.016804658069402643
59,7.840250406485114,1.751507347550589,4.755083083242845,5.615839507088983,1.9973505303074695,9.720935666896697,25.63217751605441,0.017314952861214646
60,7.652044908874271,7.634385155112689,8.582851995436624,8.635072253012646,8.226468571968471,10.367305579000337,-19.99099966415205,0.017800342827529847
61,11.368579743476708,13.605374754571795,13.599192467156177,12.128554593595208,22.30692882138516,10.820951162039501,22.30692882138516,0.01834113332403181
62,13.459056225247895,18.24780925565628,16.198967557964103,15.408706621820071,22.30692882138516,11.160739855736537,8.226468571968471,0.018725379203125312
63,16.517360803258093,20.04636117629991,17.427301512776356,17.566962314284293,22.30692882138516,10.101733700116654,31.85229852760299,0.01855358673337187
64,17.913496608560546,18.56092991450326,19.16348188974221,18.001043934230957,14.879772512401882,9.521091352635011,48.84435002147684,0.019427796934484064
65,13.633139471559373,22.985294276493466,18.226811902054642,16.850613997855646,30.34829038191951,5.439719035288962,-10.998240060933876,0.01983491459209503
66,13.513572561408393,16.150436818544698,14.662021625836775,14.90827821953763,14.879772512401882,5.799587034896685,14.879772512401882,0.020064648900759405
67,13.105121188123311,2.6918827700584553,12.156470989204855,13.13399010599096,-2.3219887621408533,6.845471040780975,30.34829038191951,0.02015715253831895
68,10.401282871736303,14.424478809845775,12.1278352274156,12.151975928211035,14.879772512401882,6.02274308709956,-2.3219887621408533,0.020250164437623328
69,9.186040739986357,14.375746953650845,13.15670454354825,11.917260058309985,14.63611323142724,3.6200425010873314,-18.44842022095439,0.02057900978653007
70,12.563751724720088,12.07769375048483,11.766484725956264,11.688586657896316,14.63611323142724,4.609128215338647,47.66474013800274,0.02067405473281378
71,9.496838819239453,9.920296796425305,10.04318031536702,10.473117963266228,14.63611323142724,3.9128278303206696,14.63611323142724,0.02072183133682805
72,6.674024690580225,14.594563016202764,9.009801441286209,7.713294989617665,14.63611323142724,3.0984859505518103,18.858024366089417,0.020865669410615694
73,2.2048995539529628,4.474663622636292,5.658253445797481,3.611853033562979,4.9229108779329005,5.537172687903197,-13.108973532438466,0.021058300611907273
74,-0.27171611987822636,0.26822951288448316,-1.6209220972545215,1.1162971331203537,-2.9347568298296216,4.451065149950153,4.9229108779329005,0.021058300611907273
75,-3.3849710640364323,-11.57567522289597,-7.668231990144468,5.635615310863826,-6.396057317331817,3.966227090414106,-2.9347568298296216,0.021400869027924495
76,-6.49085808260345,-12.405681562744526,-10.091953477617032,9.182607095439979,-6.396057317331817,3.0626337078545793,-6.396057317331817,0.02417851946343506
77,-10.792053494759974,-11.050001819591973,-10.970922576369512,11.223716902305839,-6.396057317331817,0.40637853489724163,-40.361499312812875,0.04279818022363518
78,-8.891366829441193,-12.4499767122026,-12.56909562094787,11.693912602497804,-9.934631292882765,0.5182300604697219,-17.25900523168122,0.04420047437762851
79,-6.768542270092942,-16.85620122315252,-12.915288383258156,10.991165185532696,-17.25900523168122,0.2717048865145546,11.70130959369566,0.046070877598612746
80,-7.1827805444300425,-8.076056882501781,-11.145809861099195,9.540914759741085,-9.934631292882765,-1.5004348355518158,-9.934631292882765,0.04502233361902295
81,-7.308982713152824,-7.706287655193932,-7.431367611006312,7.3971964617641355,-9.934631292882765,-1.79698319015785,-28.42717987208144,0.05786559964919974
82,-4.322418400682585,-8.991823469566476,-3.2835464430282366,4.429458234726413,-9.934631292882765,0.27494062864086116,3.539222390440843,0.06690249347232465
83,-2.542345577959791,1.8758603432042638,-0.26608528344508403,0.9087434535741002,3.539222390440843,-1.7985847023778156,-15.410159095141962,0.07471955910785115
84,0.8778887559034428,5.906620591864691,2.4433818765418516,2.24368845349281,3.539222390440843,-2.0903458911583046,5.27363052183293,0.07251370313527736
85,5.839107087360616,4.476019536165056,4.589066985393548,3.9300406050924366,-3.613782888057341,-3.8000132605560206,44.40378777097095,0.0871821370911483
86,1.3748462004368056,9.354404142241345,4.6305172866214726,3.653964398783028,5.27363052183293,-3.236438403044922,-8.2733786287793,0.09087211735863349
87,0.36293978285747663,4.787272177383437,2.9194508212055674,1.862467516866168,-3.613782888057341,-2.3550932752794664,-3.613782888057341,0.10530166829443305
88,-0.22974457411267857,-5.733875761135126,-0.10551395220285997,0.4048727349664243,-8.201951921621877,-1.6107376998832819,8.981763935239496,0.12062067728368979
89,-2.050326866677315,-2.3358714026747283,-3.333961729599188,2.1471612000281413,-3.613782888057341,-0.9140742325173801,-17.56202930245662,0.13074525124075662
90,-1.7991063715922297,-4.4041553590112095,-4.2209977461062,2.7995109756845773,-8.201951921621877,0.4773018904010115,-8.201951921621877,0.13409977875665224
91,-0.7685591984250445,-8.147647671517445,-2.7301205207281223,2.2882555417407158,-9.735697627291692,0.8911667338182734,8.716643163522699,0.15220406210759202
92,-0.9795822854034432,2.034693238776556,-0.5018855841224998,0.9457665865213146,-8.201951921621877,0.46248137136069545,-13.955202669739748,0.16271491499073173
93,0.508324522432027,2.8404049956080946,1.3287500974579893,0.6056981478206241,-4.173393137464183,1.0688620582557902,-9.735697627291692,0.17355105539056428
94,3.5876904411736437,2.5654930652865606,1.0711877908173668,1.7242302175598785,-4.173393137464183,2.1644368735441484,33.3496752490134,0.178415120288613
95,2.22596542283972,0.5798016254638103,1.014765019457838,2.1951065117577735,-4.173393137464183,0.6234677337678359,-4.173393137464183,0.17965019632855636
96,2.020240370321408,2.7230207319899487,2.8681839782919316,2.461826726108202,0.980397905338994,1.674258489275288,7.34208351191502,0.2261663112156425
97,0.915149938013531,1.444393496601124,4.611936502955872,3.2188672758916135,0.980397905338994,1.3729590509335736,-23.88365986885349,0.22000109625082218
98,3.318250617452452,5.41389863510896,5.075652973596764,4.628631091228487,7.34208351191502,-0.07462550991002914,0.980397905338994,0.2632846664407726
99,6.062545172184972,6.1495878060891,5.567565728814614,6.002725187823028,11.020529366815719,-0.7828809662435942,26.956539072069283,0.2763317454306273
100,5.6872387791827546,9.81090053188918,6.0644475820161405,6.360769035061117,11.020529366815719,0.4907209508177715,15.674132555074998,0.28868758844750947
101,4.14247806343924,8.232344121571447,6.234999012841545,5.287004024822152,11.020529366815719,-0.3410345547845219,11.020529366815719,0.3261566442765741
102,1.7740199378148027,3.0378714136088343,4.76704542118077,3.1949431336397263,0.9841755322562109,1.0082248483322866,-5.57709623985308,0.34867772219010984
103,0.3292655797777712,0.9480220784927563,1.3899259031475126,0.8397353340542842,0.9841755322562109,1.8331273861717365,-6.912384146249671,0.37275916366028183
104,-0.20169405574168436,-1.4636456928448829,-2.5139202682134174,1.2658590494033561,-1.0378094898724792,3.0026172667524405,0.9841755322562109,0.4068431962687608
105,-0.8597347472559015,-7.34522766566766,-4.4260091873987335,2.9344676629452793,-1.0378094898724792,3.9260317956163773,5.224885879494603,0.44098822028661977
106,-2.2370482720951954,-3.790828877908855,-4.230738908832755,4.0226152059407045,0.9841755322562109,3.689438306197622,-1.0378094898724792,0.46283839269697624
107,-4.426474294120394,-4.439435071702086,-3.8618317272201717,4.321988435380976,-1.0378094898724792,2.008083781892061,-34.98500610396697,0.4857660800063782
108,-1.2659509849012138,-3.8415774976248303,-4.529494687214593,3.7566648058971,-1.0378094898724792,3.397426477776879,10.85960979254435,0.5063252675848597
109,-0.3479731100907812,-8.829968607074019,-3.678850775211274,2.4989390972118044,-2.258855436709938,3.96864401161782,-2.258855436709938,0.5564449582428097
110,0.9356495016660771,3.8122856214147323,-1.3981286981990624,0.7742912398939615,8.214173749880878,8.291370488607255,8.214173749880878,0.48242171772537923
111,1.0727454725935444,-0.7220610780577035,1.4610078940330544,1.3597285886793988,-2.258855436709938,0.014054982359361645,-25.979765037118426,0.5948695461521596
112,5.191877392788414,2.963601164377005,3.7831017601818804,3.933765351338751,8.214173749880878,16.089663307432122,28.2262650384768,0.6200285025213769
113,6.113540840379673,3.804888719273702,7.506806753964793,6.772938593928989,12.420611524364368,1.8704561439716638,-11.81212370481783,0.6674493233142652
114,9.41309469922313,16.591619762305445,10.71909487462096,9.332959651908972,16.1694557754636,13.743641300822942,16.1694557754636,0.7184788024954655
115,11.857869410487405,12.772398864981815,11.244042681155003,10.933229414854704,12.420611524364368,13.78594937391207,12.420611524364368,0.7805883877140181
116,14.426815594842807,12.004716633393269,9.73836877838232,11.377891786488767,12.420611524364368,28.056446334909605,37.95389017804029,0.8249596380379104
117,13.79319760793294,7.033987906575427,9.954859147488486,11.515036547975226,9.130160551858664,14.091288499553468,9.130160551858664,0.8383777481014929
118,12.476763902276517,10.6619004536338,11.92690926135736,13.032634382749757,9.130160551858664,0.8320487277684094,-15.650534862760566,1.3044537681130535
119,16.78824489337873,7.395626789613453,17.494826402225335,17.302209880162607,9.130160551858664,3.5163179107680946,-8.684187858625616,9.128889198939625
120,25.16874532054054,22.414906375360573,25.155995932761645,24.10623438058151,21.622521857938537,31.234315896023332,30.56017425965625,20.81738454485659
121,31.71408242401975,42.51680711328243,31.012845236454254,31.496955996353933,30.56017425965625,25.629213557826905,21.622521857938537,41.82435072053576
122,43.8094229615657,38.21529649083628,35.74455188759039,37.180078159699946,30.56017425965625,72.09711278848026,84.22655848059429,59.08034521934982
123,43.587504149066184,39.69366422083625,40.502856649642695,40.34417654802539,37.952012909656105,73.76605372941357,84.85896882684874,70.21636004863367
124,5.954550159984146,45.95719909149408,44.64948839741433,42.2255985633662,52.94019621122775,-8.108069763292022,-30.1917409708564,12.777192003348548
125,44.81003084155811,44.20101982627824,46.24253484078262,44.84946403454083,52.94019621122775,41.07644555350241,37.952012909656105,66.43997528452691
