,FABADA,Savitzky–Golay,LOESS,Fourier Transform,Median,Wiener
0,-1.3434415013995296,5.1218305415979595,2.334998579143187,0.2645031585918218,0.0,2.2417415805832266
1,-0.8355804006460797,5.1218305415979595,2.2317213005792778,0.1334096413892421,0.0,2.609282804460578
2,-1.2323111929591457,5.1218305415979595,2.1283697415481395,0.02416897922926192,0.0,2.410972047910808
3,-0.8238003432202881,5.1218305415979595,2.024964292049335,0.06461246912606547,0.0,3.039365513252208
4,-0.665905939346874,5.1218305415979595,1.9215350404441611,0.1267623486763528,0.0,4.012647056289317
5,-0.26583237342814586,5.1218305415979595,1.818116458989855,0.1628368105620901,0.0,3.5061855840043856
6,-0.2706231096577535,5.1218305415979595,1.7147466256621182,0.17156636137766906,0.0,3.449874593069618
7,0.19541666038865158,5.1218305415979595,1.6114606526917898,0.1520718944183519,0.0,3.348223288306053
8,0.1622871393557568,5.1218305415979595,1.5082995222307103,0.10378288594345406,0.0,2.777761435195953
9,0.20631282371862955,5.1218305415979595,1.4052977454064959,0.027060706797066746,0.0,2.2077679236060526
10,0.006953759216614911,5.1218305415979595,1.3024875968598824,0.08155423923586555,0.0,2.3416407752187607
11,-0.00708503688123576,5.1218305415979595,1.1998984979310694,0.2176154903019626,0.0,2.417395875960717
12,0.14463605218350584,5.1218305415979595,1.0975652952907045,0.38286979307081975,0.0,1.7203595256044717
13,0.6400718286297821,5.1218305415979595,0.9955314847590584,0.5766612892947992,0.0,1.5168430018449033
14,0.9283969100236871,5.1218305415979595,0.8938491781363801,0.7982372299006105,0.0,0.6209027453983698
15,1.3104919994131228,5.1218305415979595,0.7925703268638207,1.0466274631910133,0.0,1.0574116802033016
16,1.6654450241486056,5.1218305415979595,0.6917487245496646,1.3206166788840021,0.0,1.9990046067726182
17,1.8943833497044418,5.1218305415979595,0.5914373463008434,1.618722606094037,0.0,2.2254463750406077
18,1.7951664907083067,5.1218305415979595,0.4916841868125641,1.93917419375842,0.0,2.1239299869103907
19,1.5187884398395795,5.1218305415979595,0.39252933136444285,2.2798901438471977,0.0,2.31758192047783
20,1.0812119527824857,5.1218305415979595,0.29400618095223097,2.6384593207945812,0.0,2.3862475520834874
21,1.234298445320535,5.1218305415979595,0.19614702888935484,3.012124863849049,0.0,1.6036231347462329
22,1.1593959319761882,5.1218305415979595,0.098993495717426,3.3977738685664374,0.0,1.9232327265099727
23,0.9029790611919918,5.1218305415979595,0.0025869342119217214,3.791934396264647,0.0,0.9534266040147414
24,0.5121016254712779,5.1218305415979595,-0.09303182081573359,4.190781350025628,0.0,0.5770027457313982
25,1.4428022023108784,5.1218305415979595,-0.18781488869874258,4.590152441159941,0.0,0.42049811655067254
26,1.8504603513656406,5.1218305415979595,-0.2817016813606042,4.985575078154959,0.0,0.6025037482880692
27,2.966265188661396,5.1218305415979595,-0.3746238138471026,5.372304560342684,0.0,0.17998825707359653
28,3.655066107819299,5.1218305415979595,-0.46650379575469675,5.745373472610268,0.0,-0.3108591970008915
29,3.7354818627210657,5.1218305415979595,-0.5572705752028382,6.099651678958936,0.0,-0.7339811716889564
30,4.011683053019499,5.1218305415979595,-0.6468633181946288,6.429915825846071,0.0,-0.7291895165138776
31,4.010411606175759,5.1218305415979595,-0.7352228640367998,6.730926814820707,0.0,-0.8607792790296075
32,4.841799793434131,5.1218305415979595,-0.8222883007641146,6.997513310152695,0.0,-1.7594389773496133
33,7.717307782862489,5.1218305415979595,-0.9079885498900774,7.2246590303794,0.0,-2.3541245336500793
34,5.689691584732445,5.1218305415979595,-0.9922519359808956,7.407591348652706,0.0,-2.422995644710679
35,5.9628614376350155,5.1218305415979595,-1.0750225700882234,7.541868606667239,0.0,-2.020660111380553
36,6.3869402822648595,5.1218305415979595,-1.1562484245183846,7.623463536952959,0.0,-3.0820329979423113
37,6.754679653194266,5.1218305415979595,-1.2358793043921907,7.648840289263686,0.0,-3.3731800476260103
38,6.879810534514254,5.1218305415979595,-1.313870649564963,7.615022764199527,0.0,-3.4097947885422126
39,5.45750986319417,5.1218305415979595,-1.39018749888212,7.519652261514738,0.0,-3.3108975928994093
40,5.079933676782018,5.1218305415979595,-1.4648054338625751,7.361032837706949,0.0,-3.80531922419207
41,5.381798578206757,5.1218305415979595,-1.5377010465640357,7.1381632196591,0.0,-3.7082108777798113
42,5.3000807571981925,5.1218305415979595,-1.6088495160180656,6.850754617872306,0.0,-3.248773536107206
43,4.759732697467307,5.1218305415979595,-1.6782310310832231,6.499234302561672,0.0,-3.654091026335727
44,4.08347658679189,5.1218305415979595,-1.7458337856272952,6.084735327919549,0.0,-4.338960098064428
45,4.347768116539243,5.1218305415979595,-1.8116513403069128,5.609073298288252,0.0,-2.248696700067978
46,3.4909069542131848,5.1218305415979595,-1.8756799987842399,5.074711562425259,0.0,-2.2506682290265694
47,2.7808289337083174,5.1218305415979595,-1.9379258494734422,4.484716734617279,0.0,-4.75132695977678
48,2.6247711670281983,5.1218305415979595,-1.9984014467495386,3.8427071358421974,0.0,0.7665188180499456
49,1.8047139733967004,5.1218305415979595,-2.0571226851180215,3.1527982778572805,0.0,-5.9243186233687855
50,1.7386453914419915,5.1218305415979595,-2.114113331178578,2.4195549650425803,0.0,2.8254903248597523
51,1.1077628856783626,5.1218305415979595,-2.1694029714317775,1.6479889631917422,0.0,6.806976858580295
52,-0.5572348958256038,5.1218305415979595,-2.2230373321550303,0.8439314044215563,0.0,-7.331145757638895
53,-1.4940853488028922,5.1218305415979595,-2.275082222212174,0.06807594429409926,0.0,-3.6089091760855823
54,-2.4441858430816312,5.1218305415979595,-2.325608751676969,0.85059018889261,0.0,-3.277736008355034
55,-3.477278789003612,5.1218305415979595,-2.374694698487891,1.7217038660568613,0.0,-7.861911903535871
56,-4.146267830219044,5.1218305415979595,-2.422424492071462,2.604698780275411,0.0,-9.310469673046246
57,-4.371612524065298,5.1218305415979595,-2.468883234869134,3.4931184102070154,0.0,-1.5596279995925726
58,-4.887752005400406,5.1218305415979595,-2.5141574372308098,4.381073335231278,0.0,0.015493354965883777
59,-5.6812942165031055,5.1218305415979595,-2.558344915054094,5.26281626668612,0.0,-13.867020291827442
60,-5.802840071623159,5.1218305415979595,-2.601554972695438,6.132705871276059,0.0,-4.349276282447608
61,-6.10176087695717,5.1218305415979595,-2.64389971504467,6.985216325023233,0.0,-16.439873783735532
62,-5.720253999107737,5.1218305415979595,-2.6854960954221725,7.8149558122138085,0.0,6.236713139879841
63,-5.361205436259164,5.1218305415979595,-2.7264625510164273,8.616687757585886,0.0,14.976011464008309
64,-6.304157169901076,5.1218305415979595,-2.766939682766601,9.385354101211028,0.0,1.7490405915275518
65,-7.0593363706073164,5.1218305415979595,-2.807104260134477,10.11610119828072,0.0,-4.597346914714349
66,-7.67533041581775,5.1218305415979595,-2.847162877700661,10.804309148448501,0.0,-0.3431420516715411
