,FABADA,Savitzky–Golay,LOESS,Fourier Transform,Median,Wiener
0,5.687692689059015,5.560914371007917,7.365560406862475,6.531230436594975,0.0,0.2890519606710158
1,5.84004948195592,5.560914371007917,6.471782381517587,5.574279403452533,0.0,-0.6655402783716834
2,4.956022361035085,5.560914371007917,5.683090458680059,4.200258762038589,0.0,-0.9837853704019544
3,2.7638311205103223,5.560914371007917,4.967971122702029,2.746813990427421,0.0,-1.0893300891183455
4,1.094347883451796,5.5609143710079145,4.2289103320493755,1.810228120264321,5.311964152305941,-1.2367470270967136
5,1.0712227575743636,4.3770529207848226,3.338983631090101,1.753163290127361,-0.3136374764129849,-1.4037335585062103
6,1.7333781207351158,2.4401939245268127,2.1910503504563854,2.3197290669209503,-1.6898456667970034,-1.74839115096212
7,2.976392560356624,0.1870330582728259,0.9747300552594186,2.7452589929068223,-1.6898456667970034,-1.6410909642392049
8,1.6139985624116118,-2.491253585180764,0.3322794006019326,2.282063129791352,-1.6898456667970034,-1.7722150180339498
9,-0.6282538421280134,1.1017134124784376,-0.14676049058064378,0.6780241413671562,-1.5965341312554178,-1.5495940801926564
10,-2.2830610211088866,-0.5277920523162228,-1.5459941674588298,1.763328653268142,-1.5965341312554178,-1.2375497297242166
11,-3.9892101285533257,-3.5688517696301436,-3.94426719462001,4.486146082163854,-1.6898456667970034,-2.034399293624629
12,-6.145443540159801,-7.260119084466232,-6.582346195420048,7.003598051934598,-5.342788899701888,-1.858642117590254
13,-5.719047638613695,-9.07097799150036,-8.598867911540157,8.989914817700335,-5.342788899701888,-2.353709062288057
14,-8.16614766947927,-8.952344913908226,-9.457488238160071,10.208468697105832,-4.275091201372671,-2.2298642479879707
15,-9.161186116128363,-9.302651996583602,-9.571163688830053,10.493522731858489,-4.842609410875406,-2.585447830897303
16,-7.701116428737484,-10.235822668802044,-9.274587069643449,9.851523686845065,-9.229107668877853,-2.412240847841767
17,-6.598016527967666,-6.773682880082571,-8.521636838718043,8.525067811587345,-4.842609410875406,-3.437083570130025
18,-5.817907590701403,-9.1618278243854,-7.190463084258029,6.884659436413678,-4.842609410875406,-3.0272302399949313
19,-5.1520701917768275,-5.924526131671831,-5.472034371371891,5.2416741192746406,-4.275091201372671,-2.7260674110995238
20,-4.504510359940877,-1.843141565469273,-3.778609292949179,3.777975696196769,-3.8025975600475985,-1.88240076679895
21,-3.3562361889541017,-3.385311530384174,-2.79074548040727,2.625496437292722,-3.8025975600475985,-3.2872722650625175
22,-2.7934214902820504,-2.478894313965039,-2.6381000459432293,1.9358149785034857,-3.8025975600475985,-4.668029139378614
23,-2.080634362356541,-3.599099891172109,-2.6812110038943984,1.8064865812815982,-3.8025975600475985,-5.041891266434047
24,-2.1672196280823974,-2.6619766661078943,-2.4912177287632766,2.1294567713083348,3.1117054149645367,-4.390414675257402
25,-3.3288741577665055,-2.1069643962015956,-1.9341887383220673,2.5507990450510563,3.1117054149645367,-4.092017580000288
26,-2.5597769381202116,-0.14549968584925388,-1.4981911158348002,2.6383937265166924,3.5914996147025176,-3.427327224718815
27,-2.5966938767688417,-0.949491654880524,-1.2546245118859278,2.1509216262186683,3.5914996147025176,-2.126941869816437
28,-1.5546082785538557,-0.7842953788703237,-1.0217443666779293,1.2030285206959372,3.5914996147025176,-3.270474925937382
29,-1.003641319904259,-2.4466909528561973,-0.6353328341248236,0.21245442241899168,-4.999959752064693,-2.7055918036507585
30,0.1395896394649854,1.948954734250016,-0.6750201064750557,0.31554090432470383,3.5914996147025176,-1.7376072927314947
31,-0.9931198256846452,-3.1790307136447975,-1.3281593321356098,0.024887222316077366,-4.999959752064693,-1.7501500794518936
32,-0.9723104358026635,-3.3671095796763044,-2.3489226972672266,1.1265694365371868,-4.999959752064693,-2.2684068157945787
33,-1.7739330803611206,-3.500061577318331,-2.9566522559101807,2.7865257701763757,-4.999959752064693,-1.1349534337412142
34,-2.113675668992414,-1.4389513554866067,-3.0076629722561123,4.2472969325248435,2.394931635924283,-1.0128245712202562
35,-6.995003413102044,-2.9724199902061996,-2.3716183481617983,4.695936318085264,2.394931635924283,-0.17345360218198225
36,-3.3108158982170517,0.21847017126450297,-1.468151359899483,3.6642794314012215,6.963670095659282,1.056395548388805
37,-0.8003942635886182,0.4096756076166071,-0.7343141293993535,1.4061199601867234,6.963670095659282,1.9115457131750593
38,1.2848716731173655,-0.6524885797768825,-0.2944362354720757,1.144175237667137,6.963670095659282,2.0985814301508188
39,2.178032463259254,-3.1802965043942715,0.31587537478688715,2.8744918547197194,2.394931635924283,2.5481307863315883
40,2.8849516125977224,1.4245131412142649,0.9633767821398049,3.1165583597583524,2.394931635924283,3.0942015642795613
41,1.9621092612704585,2.141935664186538,1.2467543286883247,1.9699811641817064,2.394931635924283,3.5974585024322083
42,0.4232466117531754,-0.13419476166207595,0.897838395994704,0.179022955935681,0.38837588442039017,3.8682897453301135
43,0.4686029390559562,1.537474642088378,0.20078086612957852,1.2742333020881793,0.38837588442039017,4.062902966935607
44,1.1433479877913526,0.6191921428187219,0.027949235220334046,1.5776115121920893,-1.3008723977676229,4.286178403671666
45,1.5737632552392284,0.2488812260388622,1.1545312361243458,0.324590218167529,-1.3008723977676229,3.97645267988095
46,3.083530157088782,3.4837376896898764,3.4692121771790343,2.42686968242419,-1.3008723977676229,5.259056410640328
47,6.969104499506225,7.535794234976908,6.545725079457235,6.202254553582924,0.38837588442039017,5.240207908452905
48,8.467204360264954,9.555587621688804,9.746593470417988,10.23191379821919,11.88004298969453,5.691236560777917
49,10.980195261903285,11.96645891151177,12.1561707388194,13.643344563815067,14.346687920888563,5.180644273987978
